,Order Number,SmartPartNumber,EndOfPourTimeStamp,Line,Blend,Type,Height,Construction,Color,Thickness,Outside Skin,Outside Treatment,Outside Grooving,Inside Skin,Inside Grooving,Length,End Stiles,Backer Stile Placement,weekday,year,month,hour,time
2248,H000895308-1,I24HE-T1NV-7V-1000NS-NNNNN-NXN,2022-01-28 07:00:00,1,27,I,24,H,E,T,1,N,V,7,V,1000,N,S,4,2022,1,7,07:00:00
2249,H000895308-1,I24HE-T1NV-7V-1000NS-NNNNN-NXN,2022-01-28 07:00:00,1,27,I,24,H,E,T,1,N,V,7,V,1000,N,S,4,2022,1,7,07:00:00
2250,H000895308-1,I24HE-T1NV-7V-1000NS-NNNNN-NXN,2022-01-28 07:00:00,1,27,I,24,H,E,T,1,N,V,7,V,1000,N,S,4,2022,1,7,07:00:00
2251,H000895308-1,I24HE-T1NV-7V-1000NS-NNNNN-NXN,2022-01-28 07:00:00,1,27,I,24,H,E,T,1,N,V,7,V,1000,N,S,4,2022,1,7,07:00:00
2252,H000895308-1,I24HE-T1NV-7V-1000NS-NNNNN-NXN,2022-01-28 07:00:00,1,27,I,24,H,E,T,1,N,V,7,V,1000,N,S,4,2022,1,7,07:00:00
2253,H000895308-1,I24HE-T1NV-7V-1000NS-NNNNN-NXN,2022-01-28 07:00:00,1,27,I,24,H,E,T,1,N,V,7,V,1000,N,S,4,2022,1,7,07:00:00
2254,H000896126-1,B21HX-78HN-7V-0900NS-NNNNN-NXL,2022-01-26 01:45:00,1,27,B,21,H,X,7,8,H,N,7,V,0900,N,S,2,2022,1,1,01:45:00
2255,H000901396-1,I21HX-61NN-7V-1000NT-NNNNN-NXN,2022-02-03 12:00:00,1,27,I,21,H,X,6,1,N,N,7,V,1000,N,T,3,2022,2,12,12:00:00
2256,H000901396-1,I21HX-61NN-7V-1000NT-NNNNN-NXN,2022-02-03 12:00:00,1,27,I,21,H,X,6,1,N,N,7,V,1000,N,T,3,2022,2,12,12:00:00
2257,H000901396-1,T24HX-61NN-7V-1000NT-02C00-N4N,2022-02-03 19:45:00,2,27,T,24,H,X,6,1,N,N,7,V,1000,N,T,3,2022,2,19,19:45:00
2258,H000901396-1,B21HX-61NN-7V-1000NT-NNNNN-NXL,2022-02-03 12:00:00,1,27,B,21,H,X,6,1,N,N,7,V,1000,N,T,3,2022,2,12,12:00:00
2259,H000901396-1,I21HX-61NN-7V-1000NT-NNNNN-NXN,2022-02-03 12:00:00,1,27,I,21,H,X,6,1,N,N,7,V,1000,N,T,3,2022,2,12,12:00:00
2260,H000901396-1,I21HX-61NN-7V-1000NT-NNNNN-NXN,2022-02-03 12:00:00,1,27,I,21,H,X,6,1,N,N,7,V,1000,N,T,3,2022,2,12,12:00:00
2261,H000901396-1,I21HX-61NN-7V-1000NT-NNNNN-NXN,2022-02-03 12:00:00,1,27,I,21,H,X,6,1,N,N,7,V,1000,N,T,3,2022,2,12,12:00:00
2262,H000901396-1,T24HX-61NN-7V-1000NT-02C00-N4N,2022-02-03 19:30:00,2,27,T,24,H,X,6,1,N,N,7,V,1000,N,T,3,2022,2,19,19:30:00
2263,H000901396-1,B21HX-61NN-7V-1000NT-NNNNN-NXL,2022-02-03 13:00:00,1,27,B,21,H,X,6,1,N,N,7,V,1000,N,T,3,2022,2,13,13:00:00
2264,H000901396-1,I21HX-61NN-7V-1000NT-NNNNN-NXN,2022-02-03 13:00:00,1,27,I,21,H,X,6,1,N,N,7,V,1000,N,T,3,2022,2,13,13:00:00
2265,H000899695-1,T21HQ-78GN-7V-1000NS-NNNNN-NXN,2022-02-07 06:30:00,1,27,T,21,H,Q,7,8,G,N,7,V,1000,N,S,0,2022,2,6,06:30:00
2266,H000900175-1,B21FE-68GN-7V-1600DY-NNNNN-NXL,2022-02-08 13:00:00,1,16,B,21,F,E,6,8,G,N,7,V,1600,D,Y,1,2022,2,13,13:00:00
2267,H000900175-1,I18FE-68GN-7V-1600DY-NNNNN-NXN,2022-02-08 14:15:00,1,16,I,18,F,E,6,8,G,N,7,V,1600,D,Y,1,2022,2,14,14:15:00
2268,H000900175-1,I18FE-68GN-7V-1600DY-NNNNN-NXN,2022-02-08 14:15:00,1,16,I,18,F,E,6,8,G,N,7,V,1600,D,Y,1,2022,2,14,14:15:00
2269,H000900175-1,I18FE-68GN-7V-1600DY-NNNNN-NXN,2022-02-08 14:15:00,1,16,I,18,F,E,6,8,G,N,7,V,1600,D,Y,1,2022,2,14,14:15:00
2270,H000900175-1,T21FE-68GN-7V-1600DY-NNNNN-NXN,2022-02-08 12:45:00,1,16,T,21,F,E,6,8,G,N,7,V,1600,D,Y,1,2022,2,12,12:45:00
2271,H000902876-1,B24HB-61NN-7V-1800SJ-01L11-NUL,2022-02-08 20:15:00,1,27,B,24,H,B,6,1,N,N,7,V,1800,S,J,1,2022,2,20,20:15:00
2272,H000902876-1,I24HB-61NN-7V-1800SJ-01L11-NUN,2022-02-08 20:15:00,1,27,I,24,H,B,6,1,N,N,7,V,1800,S,J,1,2022,2,20,20:15:00
2273,H000902876-1,I24HB-61NN-7V-1800SJ-01L11-NUN,2022-02-08 20:15:00,1,27,I,24,H,B,6,1,N,N,7,V,1800,S,J,1,2022,2,20,20:15:00
2274,H000902876-1,T24HB-61NN-7V-1800SJ-01L11-NUN,2022-02-08 22:45:00,1,27,T,24,H,B,6,1,N,N,7,V,1800,S,J,1,2022,2,22,22:45:00
2275,H000902876-1,B24HB-61NN-7V-1800SJ-01L11-NUL,2022-02-08 20:15:00,1,27,B,24,H,B,6,1,N,N,7,V,1800,S,J,1,2022,2,20,20:15:00
2276,H000902876-1,I24HB-61NN-7V-1800SJ-01L11-NUN,2022-02-08 20:15:00,1,27,I,24,H,B,6,1,N,N,7,V,1800,S,J,1,2022,2,20,20:15:00
2277,H000902876-1,I24HB-61NN-7V-1800SJ-01L11-NUN,2022-02-08 20:15:00,1,27,I,24,H,B,6,1,N,N,7,V,1800,S,J,1,2022,2,20,20:15:00
2278,H000902876-1,T24HB-61NN-7V-1800SJ-01L11-NUN,2022-02-08 20:15:00,1,27,T,24,H,B,6,1,N,N,7,V,1800,S,J,1,2022,2,20,20:15:00
2279,H000898927-2,I24HW-61BN-7V-0600NS-NNNNN-NXN,2022-02-11 22:00:00,1,27,I,24,H,W,6,1,B,N,7,V,0600,N,S,4,2022,2,22,22:00:00
2280,H000898927-2,I24HW-61BN-7V-0600NS-NNNNN-NXN,2022-02-11 22:00:00,1,27,I,24,H,W,6,1,B,N,7,V,0600,N,S,4,2022,2,22,22:00:00
2281,H000898927-2,T24HW-61NN-7V-0600NL-01C00-D4N,2022-02-10 20:45:00,1,27,T,24,H,W,6,1,N,N,7,V,0600,N,L,3,2022,2,20,20:45:00
2282,H000898927-2,B24HW-61BN-7V-0600NS-NNNNN-NXL,2022-02-11 22:00:00,1,27,B,24,H,W,6,1,B,N,7,V,0600,N,S,4,2022,2,22,22:00:00
2283,H000890620-1,B24HW-T6NN-6V-16001S-NNNNN-NXL,2022-03-02 01:45:00,1,27,B,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:45:00
2284,H000890620-1,B24HW-T6NN-6V-16001S-NNNNN-NXL,2022-03-02 02:15:00,1,27,B,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,2,02:15:00
2285,H000890620-1,I24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 02:15:00,1,27,I,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,2,02:15:00
2286,H000890620-1,I24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 02:30:00,1,27,I,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,2,02:30:00
2287,H000890620-1,T24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 02:15:00,1,27,T,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,2,02:15:00
2288,H000890620-1,B24HW-T6NN-6V-16001S-NNNNN-NXL,2022-03-02 01:30:00,1,27,B,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:30:00
2289,H000890620-1,I24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 01:30:00,1,27,I,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:30:00
2290,H000890620-1,I24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 01:30:00,1,27,I,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:30:00
2291,H000890620-1,T24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 01:30:00,1,27,T,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:30:00
2292,H000890620-1,B24HW-T6NN-6V-16001S-NNNNN-NXL,2022-03-02 01:30:00,1,27,B,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:30:00
2293,H000890620-1,I24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 01:30:00,1,27,I,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:30:00
2294,H000890620-1,I24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 01:30:00,1,27,I,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:30:00
2295,H000890620-1,T24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 01:30:00,1,27,T,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:30:00
2296,H000890620-1,B24HW-T6NN-6V-16001S-NNNNN-NXL,2022-03-02 01:30:00,1,27,B,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:30:00
2297,H000890620-1,I24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 01:30:00,1,27,I,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:30:00
2298,H000890620-1,I24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 01:30:00,1,27,I,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:30:00
2299,H000890620-1,T24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 01:30:00,1,27,T,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:30:00
2300,H000890620-1,B24HW-T6NN-6V-16001S-NNNNN-NXL,2022-03-02 01:30:00,1,27,B,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:30:00
2301,H000890620-1,I24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 01:30:00,1,27,I,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:30:00
2302,H000890620-1,I24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 01:30:00,1,27,I,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:30:00
2303,H000890620-1,T24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 01:30:00,1,27,T,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:30:00
2304,H000890620-1,B24HW-T6NN-6V-16001S-NNNNN-NXL,2022-03-02 01:30:00,1,27,B,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:30:00
2305,H000890620-1,I24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 01:30:00,1,27,I,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:30:00
2306,H000890620-1,I24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 02:15:00,1,27,I,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,2,02:15:00
2307,H000890620-1,T24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 02:15:00,1,27,T,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,2,02:15:00
2308,H000890620-1,B24HW-T6NN-6V-16001S-NNNNN-NXL,2022-03-02 02:15:00,1,27,B,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,2,02:15:00
2309,H000890620-1,I24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 02:15:00,1,27,I,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,2,02:15:00
2310,H000890620-1,I24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 01:15:00,1,27,I,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:15:00
2311,H000890620-1,T24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 01:15:00,1,27,T,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:15:00
2312,H000890620-1,B24HW-T6NN-6V-16001S-NNNNN-NXL,2022-03-02 01:15:00,1,27,B,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:15:00
2313,H000890620-1,I24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 01:15:00,1,27,I,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:15:00
2314,H000890620-1,I24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 01:15:00,1,27,I,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:15:00
2315,H000890620-1,T24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 01:15:00,1,27,T,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:15:00
2316,H000890620-1,I24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 01:45:00,1,27,I,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:45:00
2317,H000890620-1,I24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 01:45:00,1,27,I,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:45:00
2318,H000890620-1,I24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 02:15:00,1,27,I,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,2,02:15:00
2319,H000890620-1,T24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 02:15:00,1,27,T,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,2,02:15:00
2320,H000890620-1,B24HW-T6NN-6V-16001S-NNNNN-NXL,2022-03-02 02:15:00,1,27,B,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,2,02:15:00
2321,H000890620-1,I24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 02:15:00,1,27,I,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,2,02:15:00
2322,H000890620-1,I24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 02:00:00,1,27,I,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,2,02:00:00
2323,H000890620-1,T24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 02:00:00,1,27,T,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,2,02:00:00
2324,H000890620-1,B24HW-T6NN-6V-16001S-NNNNN-NXL,2022-03-02 02:00:00,1,27,B,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,2,02:00:00
2325,H000890620-1,I24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 02:15:00,1,27,I,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,2,02:15:00
2326,H000890620-1,I24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 01:45:00,1,27,I,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:45:00
2327,H000890620-1,T24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 01:45:00,1,27,T,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:45:00
2328,H000890620-1,B24HW-T6NN-6V-16001S-NNNNN-NXL,2022-03-02 01:45:00,1,27,B,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:45:00
2329,H000890620-1,I24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 02:15:00,1,27,I,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,2,02:15:00
2330,H000890620-1,I24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 01:45:00,1,27,I,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:45:00
2331,H000890620-1,T24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 01:45:00,1,27,T,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:45:00
2332,H000890620-1,B24HW-T6NN-6V-16001S-NNNNN-NXL,2022-03-02 02:15:00,1,27,B,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,2,02:15:00
2333,H000890620-1,I24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 02:15:00,1,27,I,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,2,02:15:00
2334,H000890620-1,T24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 01:45:00,1,27,T,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:45:00
2335,H000905085-1,B21HK-71GN-7V-1202NS-NNNNN-NXL,2022-02-21 09:30:00,1,27,B,21,H,K,7,1,G,N,7,V,1202,N,S,0,2022,2,9,09:30:00
2336,H000905085-1,I18HK-71GN-7V-1202NS-NNNNN-NXN,2022-02-21 11:00:00,1,27,I,18,H,K,7,1,G,N,7,V,1202,N,S,0,2022,2,11,11:00:00
2337,H000905085-1,I18HK-71GN-7V-1202NS-NNNNN-NXN,2022-02-21 11:00:00,1,27,I,18,H,K,7,1,G,N,7,V,1202,N,S,0,2022,2,11,11:00:00
2338,H000905085-1,I18HK-71GN-7V-1202NS-NNNNN-NXN,2022-02-21 11:00:00,1,27,I,18,H,K,7,1,G,N,7,V,1202,N,S,0,2022,2,11,11:00:00
2339,H000905085-1,T21HK-71GN-7V-1202NS-NNNNN-NXN,2022-02-21 09:15:00,1,27,T,21,H,K,7,1,G,N,7,V,1202,N,S,0,2022,2,9,09:15:00
2340,H000890620-1,B24HW-T6NN-6V-16001S-NNNNN-NXL,2022-03-02 01:15:00,1,27,B,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:15:00
2341,H000890620-1,I24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 01:15:00,1,27,I,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:15:00
2342,H000890620-1,I24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 01:15:00,1,27,I,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:15:00
2343,H000890620-1,T24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 01:00:00,1,27,T,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:00:00
2344,H000890620-1,B24HW-T6NN-6V-16001S-NNNNN-NXL,2022-03-02 01:00:00,1,27,B,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:00:00
2345,H000890620-1,I24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 01:00:00,1,27,I,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:00:00
2346,H000890620-1,I24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 01:00:00,1,27,I,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:00:00
2347,H000890620-1,T24HW-T6NN-6V-16001S-NNNNN-NXN,2022-03-02 01:00:00,1,27,T,24,H,W,T,6,N,N,6,V,1600,1,S,2,2022,3,1,01:00:00
2348,H000890620-3,B24HW-T6NN-6V-08001S-NNNNN-NXL,2022-03-02 02:45:00,1,27,B,24,H,W,T,6,N,N,6,V,0800,1,S,2,2022,3,2,02:45:00
2349,H000890620-3,I24HW-T6NN-6V-08001S-NNNNN-NXN,2022-03-02 02:45:00,1,27,I,24,H,W,T,6,N,N,6,V,0800,1,S,2,2022,3,2,02:45:00
2350,H000890620-3,I24HW-T6NN-6V-08001S-NNNNN-NXN,2022-03-02 02:45:00,1,27,I,24,H,W,T,6,N,N,6,V,0800,1,S,2,2022,3,2,02:45:00
2351,H000890620-3,T24HW-T6NN-6V-08001S-NNNNN-NXN,2022-03-02 02:45:00,1,27,T,24,H,W,T,6,N,N,6,V,0800,1,S,2,2022,3,2,02:45:00
2352,H000890620-3,B24HW-T6NN-6V-08001S-NNNNN-NXL,2022-03-02 02:45:00,1,27,B,24,H,W,T,6,N,N,6,V,0800,1,S,2,2022,3,2,02:45:00
2353,H000890620-3,I24HW-T6NN-6V-08001S-NNNNN-NXN,2022-03-02 02:45:00,1,27,I,24,H,W,T,6,N,N,6,V,0800,1,S,2,2022,3,2,02:45:00
2354,H000890620-3,I24HW-T6NN-6V-08001S-NNNNN-NXN,2022-03-02 02:30:00,1,27,I,24,H,W,T,6,N,N,6,V,0800,1,S,2,2022,3,2,02:30:00
2355,H000890620-3,T24HW-T6NN-6V-08001S-NNNNN-NXN,2022-03-02 02:45:00,1,27,T,24,H,W,T,6,N,N,6,V,0800,1,S,2,2022,3,2,02:45:00
2356,H000890620-3,B24HW-T6NN-6V-08001S-NNNNN-NXL,2022-03-02 02:30:00,1,27,B,24,H,W,T,6,N,N,6,V,0800,1,S,2,2022,3,2,02:30:00
2357,H000890620-3,I24HW-T6NN-6V-08001S-NNNNN-NXN,2022-03-02 02:15:00,1,27,I,24,H,W,T,6,N,N,6,V,0800,1,S,2,2022,3,2,02:15:00
2358,H000890620-3,I24HW-T6NN-6V-08001S-NNNNN-NXN,2022-03-02 02:15:00,1,27,I,24,H,W,T,6,N,N,6,V,0800,1,S,2,2022,3,2,02:15:00
2359,H000890620-3,T24HW-T6NN-6V-08001S-NNNNN-NXN,2022-03-02 02:15:00,1,27,T,24,H,W,T,6,N,N,6,V,0800,1,S,2,2022,3,2,02:15:00
2360,H000890628-1,B21FE-78GN-7V-1800DY-NNNNN-NXL,2022-04-20 03:45:00,1,16,B,21,F,E,7,8,G,N,7,V,1800,D,Y,2,2022,4,3,03:45:00
2361,H000890628-1,I18FE-78GN-7V-1800DY-NNNNN-NXN,2022-04-20 05:15:00,1,16,I,18,F,E,7,8,G,N,7,V,1800,D,Y,2,2022,4,5,05:15:00
2362,H000890628-1,I18FE-78GN-7V-1800DY-NNNNN-NXN,2022-04-20 05:30:00,1,16,I,18,F,E,7,8,G,N,7,V,1800,D,Y,2,2022,4,5,05:30:00
2363,H000890628-1,I18FE-78GN-7V-1800DY-NNNNN-NXN,2022-04-20 05:30:00,1,16,I,18,F,E,7,8,G,N,7,V,1800,D,Y,2,2022,4,5,05:30:00
2364,H000890628-1,T21FE-78GN-7V-1800DY-NNNNN-NXN,2022-04-20 03:45:00,1,16,T,21,F,E,7,8,G,N,7,V,1800,D,Y,2,2022,4,3,03:45:00
2365,H000907258-1,B21UQ-61GN-7V-1800ND-NNNNN-NXL,2022-03-03 02:00:00,1,28,B,21,U,Q,6,1,G,N,7,V,1800,N,D,3,2022,3,2,02:00:00
2366,H000907258-1,I21UQ-61GN-7V-1800ND-NNNNN-NXN,2022-03-03 02:00:00,1,28,I,21,U,Q,6,1,G,N,7,V,1800,N,D,3,2022,3,2,02:00:00
2367,H000907258-1,I21UQ-61GN-7V-1800ND-NNNNN-NXN,2022-03-03 01:45:00,1,28,I,21,U,Q,6,1,G,N,7,V,1800,N,D,3,2022,3,1,01:45:00
2368,H000907258-1,I18UQ-61GN-7V-1800ND-NNNNN-NXN,2022-03-03 13:30:00,1,28,I,18,U,Q,6,1,G,N,7,V,1800,N,D,3,2022,3,13,13:30:00
2369,H000907258-1,I18UQ-61GN-7V-1800ND-NNNNN-NXN,2022-03-03 13:30:00,1,28,I,18,U,Q,6,1,G,N,7,V,1800,N,D,3,2022,3,13,13:30:00
2370,H000907258-1,T21UQ-61GN-7V-1800ND-NNNNN-NXN,2022-03-03 01:45:00,1,28,T,21,U,Q,6,1,G,N,7,V,1800,N,D,3,2022,3,1,01:45:00
2371,H000907258-1,B21UQ-61GN-7V-1800ND-NNNNN-NXL,2022-03-03 01:45:00,1,28,B,21,U,Q,6,1,G,N,7,V,1800,N,D,3,2022,3,1,01:45:00
2372,H000907258-1,I21UQ-61GN-7V-1800ND-NNNNN-NXN,2022-03-03 01:45:00,1,28,I,21,U,Q,6,1,G,N,7,V,1800,N,D,3,2022,3,1,01:45:00
2373,H000907258-1,I21UQ-61GN-7V-1800ND-NNNNN-NXN,2022-03-03 01:45:00,1,28,I,21,U,Q,6,1,G,N,7,V,1800,N,D,3,2022,3,1,01:45:00
2374,H000907258-1,I18UQ-61GN-7V-1800ND-NNNNN-NXN,2022-03-03 13:30:00,1,28,I,18,U,Q,6,1,G,N,7,V,1800,N,D,3,2022,3,13,13:30:00
2375,H000907258-1,I18UQ-61GN-7V-1800ND-NNNNN-NXN,2022-03-03 13:30:00,1,28,I,18,U,Q,6,1,G,N,7,V,1800,N,D,3,2022,3,13,13:30:00
2376,H000907258-1,T21UQ-61GN-7V-1800ND-NNNNN-NXN,2022-03-03 01:45:00,1,28,T,21,U,Q,6,1,G,N,7,V,1800,N,D,3,2022,3,1,01:45:00
2377,H000916143-1,B24UQ-61NN-7V-1600NT-NNNNN-NXB,2022-03-01 15:15:00,1,28,B,24,U,Q,6,1,N,N,7,V,1600,N,T,1,2022,3,15,15:15:00
2378,H000916143-1,I18UQ-61NN-7V-1600NT-NNNNN-NXN,2022-03-02 10:15:00,1,28,I,18,U,Q,6,1,N,N,7,V,1600,N,T,2,2022,3,10,10:15:00
2379,H000916143-1,I18UQ-61NN-7V-1600NT-NNNNN-NXN,2022-03-02 10:15:00,1,28,I,18,U,Q,6,1,N,N,7,V,1600,N,T,2,2022,3,10,10:15:00
2380,H000916143-1,T24UQ-61NN-7V-1600NT-04C00-NBA,2022-03-01 15:15:00,1,28,T,24,U,Q,6,1,N,N,7,V,1600,N,T,1,2022,3,15,15:15:00
2381,H000907102-1,B24HQ-T1HN-7V-0900NS-NNNNN-NXL,2022-03-13 20:30:00,1,27,B,24,H,Q,T,1,H,N,7,V,0900,N,S,6,2022,3,20,20:30:00
2382,H000907102-1,I24HQ-T1HN-7V-0900NS-NNNNN-NXN,2022-03-13 20:30:00,1,27,I,24,H,Q,T,1,H,N,7,V,0900,N,S,6,2022,3,20,20:30:00
2383,H000907102-1,I24HQ-T1HN-7V-0900NS-NNNNN-NXN,2022-03-13 20:30:00,1,27,I,24,H,Q,T,1,H,N,7,V,0900,N,S,6,2022,3,20,20:30:00
2384,H000907102-1,I24HQ-T1HN-7V-0900NS-NNNNN-NXN,2022-03-14 04:30:00,1,27,I,24,H,Q,T,1,H,N,7,V,0900,N,S,0,2022,3,4,04:30:00
2385,H000907102-1,T24HQ-T1NN-7V-0900NL-02C00-D4N,2022-03-10 15:30:00,1,27,T,24,H,Q,T,1,N,N,7,V,0900,N,L,3,2022,3,15,15:30:00
2386,H000907102-1,B24HQ-T1HN-7V-0900NS-NNNNN-NXL,2022-03-13 20:30:00,1,27,B,24,H,Q,T,1,H,N,7,V,0900,N,S,6,2022,3,20,20:30:00
2387,H000907102-1,I24HQ-T1HN-7V-0900NS-NNNNN-NXN,2022-03-13 20:30:00,1,27,I,24,H,Q,T,1,H,N,7,V,0900,N,S,6,2022,3,20,20:30:00
2388,H000907102-1,I24HQ-T1HN-7V-0900NS-NNNNN-NXN,2022-03-14 02:00:00,1,27,I,24,H,Q,T,1,H,N,7,V,0900,N,S,0,2022,3,2,02:00:00
2389,H000907102-1,I24HQ-T1HN-7V-0900NS-NNNNN-NXN,2022-03-13 20:30:00,1,27,I,24,H,Q,T,1,H,N,7,V,0900,N,S,6,2022,3,20,20:30:00
2390,H000907102-1,T24HQ-T1NN-7V-0900NL-02C00-D4N,2022-03-10 15:45:00,1,27,T,24,H,Q,T,1,N,N,7,V,0900,N,L,3,2022,3,15,15:45:00
